date,time,menu_item,category,quantity,price_per_item,revenue,payment_method,order_type,server_id,server_name,hour,weekday,month_number,month_name,day_of_week,is_weekend,high_revenue
2024-12-28,18:45:00,New York Strip,Entree,6.0,38,228.0,Credit Card,Dine-In,103,Emily,18,Saturday,12,December,5,True,True
2024-04-11,21:30:00,Shrimp Cocktail,Appetizer,10.0,14,140.0,Credit Card,Delivery,104,Carlos,21,Thursday,4,April,3,False,True
2024-03-25,20:45:00,Mashed Potatoes,Side,9.0,7,63.0,Cash,Takeaway,104,Carlos,20,Monday,3,March,0,False,True
2024-12-30,15:15:00,Cabernet Sauvignon,Beverage,1.0,16,16.0,Cash,Delivery,105,Nina,15,Monday,12,December,0,False,False
2024-01-25,14:30:00,Cabernet Sauvignon,Beverage,1.0,16,16.0,Mobile Payment,Takeaway,102,Jake,14,Thursday,1,January,3,False,False
2024-05-30,18:45:00,Ribeye Steak,Entree,2.0,35,70.0,Mobile Payment,Dine-In,105,Nina,18,Thursday,5,May,3,False,True
2024-05-26,11:00:00,Grilled Asparagus,Side,3.0,8,24.0,Credit Card,Dine-In,104,Carlos,11,Sunday,5,May,6,True,False
2024-07-31,13:30:00,New York Strip,Entree,3.0,38,114.0,Credit Card,Delivery,102,Jake,13,Wednesday,7,July,2,False,True
2024-03-05,16:30:00,Chocolate Lava Cake,Dessert,2.0,9,18.0,Cash,Dine-In,104,Carlos,16,Tuesday,3,March,1,False,False
2024-11-02,14:00:00,Chocolate Lava Cake,Dessert,2.0,9,18.0,Mobile Payment,Takeaway,101,Sarah,14,Saturday,11,November,5,True,False
2024-02-21,21:30:00,New York Strip,Entree,9.0,38,342.0,Cash,Dine-In,101,Sarah,21,Wednesday,2,February,2,False,True
2024-08-23,13:15:00,Grilled Asparagus,Side,4.0,8,32.0,Cash,Takeaway,104,Carlos,13,Friday,8,August,4,False,False
2024-06-17,17:00:00,Ribeye Steak,Entree,2.0,35,70.0,Mobile Payment,Takeaway,102,Jake,17,Monday,6,June,0,False,True
2024-11-08,14:15:00,Mashed Potatoes,Side,9.0,7,63.0,Mobile Payment,Delivery,103,Emily,14,Friday,11,November,4,False,True
2024-08-17,15:15:00,New York Strip,Entree,9.0,38,342.0,Mobile Payment,Delivery,102,Jake,15,Saturday,8,August,5,True,True
2024-11-27,16:45:00,Bourbon BBQ Burger,Entree,3.0,22,66.0,Mobile Payment,Takeaway,104,Carlos,16,Wednesday,11,November,2,False,True
2024-02-12,16:15:00,Chocolate Lava Cake,Dessert,1.0,9,9.0,Cash,Dine-In,104,Carlos,16,Monday,2,February,0,False,False
2024-03-24,22:30:00,Old Fashioned,Beverage,4.0,12,48.0,Credit Card,Takeaway,101,Sarah,22,Sunday,3,March,6,True,False
2024-01-22,22:15:00,New York Strip,Entree,9.0,38,342.0,Mobile Payment,Dine-In,105,Nina,22,Monday,1,January,0,False,True
2024-01-20,22:00:00,Grilled Asparagus,Side,6.0,8,48.0,Credit Card,Takeaway,101,Sarah,22,Saturday,1,January,5,True,False
2024-11-26,15:30:00,New York Strip,Entree,4.0,38,152.0,Mobile Payment,Takeaway,102,Jake,15,Tuesday,11,November,1,False,True
2024-12-27,16:30:00,Shrimp Cocktail,Appetizer,1.0,14,14.0,Mobile Payment,Takeaway,102,Jake,16,Friday,12,December,4,False,False
2024-11-24,14:00:00,Grilled Asparagus,Side,4.0,8,32.0,Credit Card,Delivery,102,Jake,14,Sunday,11,November,6,True,False
2024-12-27,22:00:00,Truffle Fries,Side,7.0,8,56.0,Credit Card,Takeaway,103,Emily,22,Friday,12,December,4,False,False
2024-10-19,14:15:00,Shrimp Cocktail,Appetizer,4.0,14,56.0,Mobile Payment,Delivery,104,Carlos,14,Saturday,10,October,5,True,False
2024-10-27,11:30:00,Mashed Potatoes,Side,2.0,7,14.0,Mobile Payment,Delivery,105,Nina,11,Sunday,10,October,6,True,False
2024-04-03,22:30:00,New York Strip,Entree,8.0,38,304.0,Credit Card,Delivery,102,Jake,22,Wednesday,4,April,2,False,True
2024-06-20,18:15:00,Caesar Salad,Appetizer,9.0,10,90.0,Cash,Dine-In,102,Jake,18,Thursday,6,June,3,False,True
2024-01-11,18:15:00,Shrimp Cocktail,Appetizer,6.0,14,84.0,Cash,Delivery,102,Jake,18,Thursday,1,January,3,False,True
2024-01-26,13:15:00,Grilled Asparagus,Side,4.0,8,32.0,Cash,Dine-In,102,Jake,13,Friday,1,January,4,False,False
2024-05-30,18:30:00,Ribeye Steak,Entree,11.0,35,385.0,Mobile Payment,Takeaway,102,Jake,18,Thursday,5,May,3,False,True
2024-12-31,18:15:00,Ribeye Steak,Entree,5.2,35,182.0,Cash,Takeaway,101,Sarah,18,Tuesday,12,December,1,False,True
2024-06-14,12:45:00,Ribeye Steak,Entree,3.0,35,105.0,Cash,Dine-In,103,Emily,12,Friday,6,June,4,False,True
2024-02-19,11:45:00,Truffle Fries,Side,1.0,8,8.0,Credit Card,Takeaway,103,Emily,11,Monday,2,February,0,False,False
2024-09-30,18:00:00,Chocolate Lava Cake,Dessert,5.0,9,45.0,Mobile Payment,Delivery,101,Sarah,18,Monday,9,September,0,False,False
2024-05-19,13:15:00,Bourbon BBQ Burger,Entree,3.0,22,66.0,Credit Card,Takeaway,103,Emily,13,Sunday,5,May,6,True,True
2024-02-06,12:15:00,Mashed Potatoes,Side,2.0,7,14.0,Cash,Dine-In,103,Emily,12,Tuesday,2,February,1,False,False
2024-04-29,19:00:00,Old Fashioned,Beverage,10.0,12,120.0,Cash,Delivery,101,Sarah,19,Monday,4,April,0,False,True
2024-05-07,22:30:00,Ribeye Steak,Entree,5.0,35,175.0,Mobile Payment,Delivery,102,Jake,22,Tuesday,5,May,1,False,True
2024-12-18,15:30:00,Filet Mignon,Entree,5.0,42,210.0,Mobile Payment,Takeaway,101,Sarah,15,Wednesday,12,December,2,False,True
2024-06-19,22:45:00,Mashed Potatoes,Side,6.0,7,42.0,Credit Card,Dine-In,104,Carlos,22,Wednesday,6,June,2,False,False
2024-08-09,14:15:00,Cabernet Sauvignon,Beverage,3.0,16,48.0,Credit Card,Takeaway,102,Jake,14,Friday,8,August,4,False,False
2024-01-09,17:00:00,Truffle Fries,Side,9.0,8,72.0,Cash,Dine-In,105,Nina,17,Tuesday,1,January,1,False,True
2024-12-02,16:45:00,Caesar Salad,Appetizer,3.0,10,30.0,Cash,Dine-In,101,Sarah,16,Monday,12,December,0,False,False
2024-08-22,17:00:00,Mashed Potatoes,Side,2.0,7,14.0,Credit Card,Dine-In,101,Sarah,17,Thursday,8,August,3,False,False
2024-06-09,20:45:00,Cabernet Sauvignon,Beverage,6.0,16,96.0,Mobile Payment,Delivery,104,Carlos,20,Sunday,6,June,6,True,True
2024-10-31,18:45:00,Filet Mignon,Entree,7.0,42,294.0,Cash,Delivery,102,Jake,18,Thursday,10,October,3,False,True
2024-12-20,17:00:00,Cabernet Sauvignon,Beverage,2.0,16,32.0,Mobile Payment,Delivery,101,Sarah,17,Friday,12,December,4,False,False
2024-02-25,11:00:00,Shrimp Cocktail,Appetizer,3.0,14,42.0,Mobile Payment,Dine-In,101,Sarah,11,Sunday,2,February,6,True,False
2024-04-20,20:15:00,Old Fashioned,Beverage,11.0,12,132.0,Mobile Payment,Delivery,105,Nina,20,Saturday,4,April,5,True,True
2024-02-20,19:15:00,Ribeye Steak,Entree,7.0,35,245.0,Credit Card,Delivery,101,Sarah,19,Tuesday,2,February,1,False,True
2024-07-16,14:00:00,Grilled Asparagus,Side,4.0,8,32.0,Credit Card,Delivery,105,Nina,14,Tuesday,7,July,1,False,False
2024-06-29,12:30:00,Grilled Asparagus,Side,9.0,8,72.0,Cash,Takeaway,101,Sarah,12,Saturday,6,June,5,True,True
2024-12-04,20:45:00,Mashed Potatoes,Side,7.0,7,49.0,Mobile Payment,Delivery,102,Jake,20,Wednesday,12,December,2,False,False
2024-07-13,18:15:00,Cabernet Sauvignon,Beverage,2.0,16,32.0,Cash,Takeaway,102,Jake,18,Saturday,7,July,5,True,False
2024-12-31,18:15:00,Ribeye Steak,Entree,11.7,35,409.5,Cash,Delivery,103,Emily,18,Tuesday,12,December,1,False,True
2024-08-17,13:15:00,Old Fashioned,Beverage,4.0,12,48.0,Credit Card,Takeaway,103,Emily,13,Saturday,8,August,5,True,False
2024-01-10,18:15:00,Truffle Fries,Side,2.0,8,16.0,Mobile Payment,Dine-In,101,Sarah,18,Wednesday,1,January,2,False,False
2024-07-23,20:45:00,Cabernet Sauvignon,Beverage,10.0,16,160.0,Mobile Payment,Delivery,105,Nina,20,Tuesday,7,July,1,False,True
2024-07-09,12:30:00,Mashed Potatoes,Side,3.0,7,21.0,Mobile Payment,Delivery,102,Jake,12,Tuesday,7,July,1,False,False
2024-07-29,18:00:00,Shrimp Cocktail,Appetizer,7.0,14,98.0,Credit Card,Takeaway,105,Nina,18,Monday,7,July,0,False,True
2024-01-19,17:45:00,Cabernet Sauvignon,Beverage,11.0,16,176.0,Mobile Payment,Takeaway,104,Carlos,17,Friday,1,January,4,False,True
2024-07-09,12:30:00,Old Fashioned,Beverage,1.0,12,12.0,Cash,Takeaway,103,Emily,12,Tuesday,7,July,1,False,False
2024-06-30,17:00:00,Mashed Potatoes,Side,11.0,7,77.0,Credit Card,Takeaway,102,Jake,17,Sunday,6,June,6,True,True
2024-06-04,14:00:00,Cabernet Sauvignon,Beverage,1.0,16,16.0,Mobile Payment,Delivery,104,Carlos,14,Tuesday,6,June,1,False,False
2024-04-17,20:15:00,Ribeye Steak,Entree,2.0,35,70.0,Cash,Takeaway,105,Nina,20,Wednesday,4,April,2,False,True
2024-06-26,17:30:00,Caesar Salad,Appetizer,4.0,10,40.0,Credit Card,Delivery,104,Carlos,17,Wednesday,6,June,2,False,False
2024-09-03,14:00:00,Bourbon BBQ Burger,Entree,2.0,22,44.0,Cash,Takeaway,104,Carlos,14,Tuesday,9,September,1,False,False
2024-12-18,19:45:00,Filet Mignon,Entree,9.0,42,378.0,Cash,Takeaway,101,Sarah,19,Wednesday,12,December,2,False,True
2024-07-09,15:45:00,Bourbon BBQ Burger,Entree,2.0,22,44.0,Cash,Dine-In,102,Jake,15,Tuesday,7,July,1,False,False
2024-05-14,21:00:00,New York Strip,Entree,5.0,38,190.0,Credit Card,Takeaway,103,Emily,21,Tuesday,5,May,1,False,True
2024-01-13,21:00:00,Mashed Potatoes,Side,6.0,7,42.0,Mobile Payment,Dine-In,105,Nina,21,Saturday,1,January,5,True,False
2024-01-19,21:15:00,Chocolate Lava Cake,Dessert,8.0,9,72.0,Credit Card,Delivery,104,Carlos,21,Friday,1,January,4,False,True
2024-05-01,19:45:00,New York Strip,Entree,6.0,38,228.0,Credit Card,Dine-In,104,Carlos,19,Wednesday,5,May,2,False,True
2024-04-19,11:15:00,Shrimp Cocktail,Appetizer,3.0,14,42.0,Mobile Payment,Dine-In,101,Sarah,11,Friday,4,April,4,False,False
2024-01-15,11:00:00,Shrimp Cocktail,Appetizer,2.0,14,28.0,Credit Card,Dine-In,105,Nina,11,Monday,1,January,0,False,False
2024-06-06,20:15:00,Ribeye Steak,Entree,10.0,35,350.0,Mobile Payment,Delivery,103,Emily,20,Thursday,6,June,3,False,True
2024-02-24,18:45:00,Mashed Potatoes,Side,6.0,7,42.0,Credit Card,Takeaway,102,Jake,18,Saturday,2,February,5,True,False
2024-09-19,20:45:00,Truffle Fries,Side,4.0,8,32.0,Credit Card,Dine-In,105,Nina,20,Thursday,9,September,3,False,False
2024-11-06,17:15:00,New York Strip,Entree,6.0,38,228.0,Cash,Takeaway,103,Emily,17,Wednesday,11,November,2,False,True
2024-11-19,17:00:00,Ribeye Steak,Entree,4.0,35,140.0,Cash,Dine-In,101,Sarah,17,Tuesday,11,November,1,False,True
2024-03-07,14:30:00,Ribeye Steak,Entree,3.0,35,105.0,Credit Card,Delivery,104,Carlos,14,Thursday,3,March,3,False,True
2024-08-19,12:15:00,Mashed Potatoes,Side,1.0,7,7.0,Mobile Payment,Takeaway,105,Nina,12,Monday,8,August,0,False,False
2024-10-15,22:00:00,Shrimp Cocktail,Appetizer,2.0,14,28.0,Mobile Payment,Delivery,102,Jake,22,Tuesday,10,October,1,False,False
2024-09-16,11:30:00,Filet Mignon,Entree,4.0,42,168.0,Credit Card,Takeaway,101,Sarah,11,Monday,9,September,0,False,True
2024-12-29,19:00:00,New York Strip,Entree,5.0,38,190.0,Mobile Payment,Dine-In,104,Carlos,19,Sunday,12,December,6,True,True
2024-09-26,19:30:00,Shrimp Cocktail,Appetizer,8.0,14,112.0,Mobile Payment,Delivery,101,Sarah,19,Thursday,9,September,3,False,True
2024-10-25,19:45:00,Caesar Salad,Appetizer,7.0,10,70.0,Cash,Takeaway,102,Jake,19,Friday,10,October,4,False,True
2024-08-30,17:30:00,Cabernet Sauvignon,Beverage,5.0,16,80.0,Credit Card,Takeaway,102,Jake,17,Friday,8,August,4,False,True
2024-01-08,13:15:00,Shrimp Cocktail,Appetizer,6.0,14,84.0,Cash,Takeaway,105,Nina,13,Monday,1,January,0,False,True
2024-10-05,17:15:00,Truffle Fries,Side,2.0,8,16.0,Cash,Takeaway,102,Jake,17,Saturday,10,October,5,True,False
2024-08-24,12:30:00,Mashed Potatoes,Side,2.0,7,14.0,Cash,Dine-In,101,Sarah,12,Saturday,8,August,5,True,False
2024-09-29,11:15:00,Grilled Asparagus,Side,4.0,8,32.0,Mobile Payment,Delivery,101,Sarah,11,Sunday,9,September,6,True,False
2024-05-14,12:15:00,Bourbon BBQ Burger,Entree,4.0,22,88.0,Credit Card,Dine-In,104,Carlos,12,Tuesday,5,May,1,False,True
2024-02-13,11:30:00,Old Fashioned,Beverage,1.0,12,12.0,Mobile Payment,Delivery,101,Sarah,11,Tuesday,2,February,1,False,False
2024-02-22,20:15:00,Truffle Fries,Side,6.0,8,48.0,Credit Card,Delivery,105,Nina,20,Thursday,2,February,3,False,False
2024-03-14,15:45:00,Grilled Asparagus,Side,6.0,8,48.0,Mobile Payment,Delivery,102,Jake,15,Thursday,3,March,3,False,False
2024-05-28,12:00:00,Caesar Salad,Appetizer,3.0,10,30.0,Cash,Takeaway,101,Sarah,12,Tuesday,5,May,1,False,False
2024-04-11,12:00:00,Filet Mignon,Entree,5.0,42,210.0,Mobile Payment,Dine-In,103,Emily,12,Thursday,4,April,3,False,True
2024-01-05,16:00:00,Truffle Fries,Side,3.0,8,24.0,Cash,Takeaway,101,Sarah,16,Friday,1,January,4,False,False
2024-08-15,20:00:00,Shrimp Cocktail,Appetizer,6.0,14,84.0,Credit Card,Dine-In,105,Nina,20,Thursday,8,August,3,False,True
2024-07-03,17:00:00,Chocolate Lava Cake,Dessert,6.0,9,54.0,Cash,Takeaway,104,Carlos,17,Wednesday,7,July,2,False,False
2024-02-21,15:45:00,Cabernet Sauvignon,Beverage,2.0,16,32.0,Cash,Dine-In,102,Jake,15,Wednesday,2,February,2,False,False
2024-02-23,15:30:00,Grilled Asparagus,Side,4.0,8,32.0,Credit Card,Takeaway,102,Jake,15,Friday,2,February,4,False,False
2024-03-19,18:30:00,Bourbon BBQ Burger,Entree,7.0,22,154.0,Mobile Payment,Takeaway,101,Sarah,18,Tuesday,3,March,1,False,True
2024-08-20,22:30:00,Ribeye Steak,Entree,3.0,35,105.0,Cash,Takeaway,103,Emily,22,Tuesday,8,August,1,False,True
2024-05-12,20:45:00,Ribeye Steak,Entree,18.0,35,630.0,Cash,Dine-In,105,Nina,20,Sunday,5,May,6,True,True
2024-02-24,22:15:00,Grilled Asparagus,Side,11.0,8,88.0,Credit Card,Dine-In,102,Jake,22,Saturday,2,February,5,True,True
2024-11-18,17:30:00,Filet Mignon,Entree,2.0,42,84.0,Credit Card,Dine-In,102,Jake,17,Monday,11,November,0,False,True
2024-03-26,17:45:00,Mashed Potatoes,Side,4.0,7,28.0,Cash,Delivery,105,Nina,17,Tuesday,3,March,1,False,False
2024-01-24,16:45:00,Grilled Asparagus,Side,2.0,8,16.0,Cash,Delivery,101,Sarah,16,Wednesday,1,January,2,False,False
2024-02-11,11:45:00,Bourbon BBQ Burger,Entree,3.0,22,66.0,Credit Card,Takeaway,101,Sarah,11,Sunday,2,February,6,True,True
2024-03-25,16:15:00,Grilled Asparagus,Side,1.0,8,8.0,Credit Card,Takeaway,101,Sarah,16,Monday,3,March,0,False,False
2024-02-01,15:45:00,Shrimp Cocktail,Appetizer,4.0,14,56.0,Credit Card,Takeaway,105,Nina,15,Thursday,2,February,3,False,False
2024-06-02,19:45:00,Bourbon BBQ Burger,Entree,9.0,22,198.0,Mobile Payment,Delivery,103,Emily,19,Sunday,6,June,6,True,True
2024-09-17,15:00:00,Old Fashioned,Beverage,1.0,12,12.0,Mobile Payment,Dine-In,104,Carlos,15,Tuesday,9,September,1,False,False
2024-02-24,11:00:00,Old Fashioned,Beverage,7.0,12,84.0,Cash,Dine-In,104,Carlos,11,Saturday,2,February,5,True,True
2024-09-05,14:45:00,Mashed Potatoes,Side,5.0,7,35.0,Credit Card,Delivery,102,Jake,14,Thursday,9,September,3,False,False
2024-04-13,11:45:00,Cabernet Sauvignon,Beverage,2.0,16,32.0,Cash,Dine-In,104,Carlos,11,Saturday,4,April,5,True,False
2024-02-24,20:45:00,Ribeye Steak,Entree,2.0,35,70.0,Credit Card,Delivery,101,Sarah,20,Saturday,2,February,5,True,True
2024-03-28,12:30:00,Shrimp Cocktail,Appetizer,3.0,14,42.0,Cash,Takeaway,103,Emily,12,Thursday,3,March,3,False,False
2024-10-30,17:45:00,Shrimp Cocktail,Appetizer,4.0,14,56.0,Cash,Dine-In,105,Nina,17,Wednesday,10,October,2,False,False
2024-06-04,21:45:00,Truffle Fries,Side,6.0,8,48.0,Credit Card,Dine-In,102,Jake,21,Tuesday,6,June,1,False,False
2024-10-17,12:45:00,Bourbon BBQ Burger,Entree,1.0,22,22.0,Cash,Delivery,102,Jake,12,Thursday,10,October,3,False,False
2024-07-03,14:00:00,Ribeye Steak,Entree,4.0,35,140.0,Mobile Payment,Delivery,105,Nina,14,Wednesday,7,July,2,False,True
2024-10-25,13:45:00,Bourbon BBQ Burger,Entree,7.0,22,154.0,Credit Card,Dine-In,104,Carlos,13,Friday,10,October,4,False,True
2024-02-27,22:45:00,Bourbon BBQ Burger,Entree,7.0,22,154.0,Cash,Dine-In,104,Carlos,22,Tuesday,2,February,1,False,True
2024-04-20,20:30:00,Grilled Asparagus,Side,4.0,8,32.0,Credit Card,Delivery,104,Carlos,20,Saturday,4,April,5,True,False
2024-03-18,14:30:00,Cabernet Sauvignon,Beverage,4.0,16,64.0,Credit Card,Delivery,102,Jake,14,Monday,3,March,0,False,True
2024-11-14,13:45:00,Bourbon BBQ Burger,Entree,3.0,22,66.0,Mobile Payment,Takeaway,101,Sarah,13,Thursday,11,November,3,False,True
2024-05-13,22:00:00,Caesar Salad,Appetizer,5.0,10,50.0,Mobile Payment,Dine-In,101,Sarah,22,Monday,5,May,0,False,False
2024-09-03,20:45:00,Old Fashioned,Beverage,2.0,12,24.0,Credit Card,Dine-In,103,Emily,20,Tuesday,9,September,1,False,False
2024-07-05,19:00:00,Old Fashioned,Beverage,3.0,12,36.0,Credit Card,Takeaway,105,Nina,19,Friday,7,July,4,False,False
2024-03-05,12:00:00,Grilled Asparagus,Side,2.0,8,16.0,Credit Card,Dine-In,104,Carlos,12,Tuesday,3,March,1,False,False
2024-12-23,20:15:00,Mashed Potatoes,Side,6.0,7,42.0,Credit Card,Takeaway,104,Carlos,20,Monday,12,December,0,False,False
2024-04-16,20:45:00,Ribeye Steak,Entree,2.0,35,70.0,Credit Card,Delivery,103,Emily,20,Tuesday,4,April,1,False,True
2024-07-03,18:00:00,Caesar Salad,Appetizer,8.0,10,80.0,Mobile Payment,Dine-In,103,Emily,18,Wednesday,7,July,2,False,True
2024-12-04,13:45:00,Truffle Fries,Side,1.0,8,8.0,Mobile Payment,Delivery,104,Carlos,13,Wednesday,12,December,2,False,False
2024-07-22,22:15:00,Mashed Potatoes,Side,7.0,7,49.0,Cash,Delivery,101,Sarah,22,Monday,7,July,0,False,False
2024-06-17,11:15:00,Grilled Asparagus,Side,1.0,8,8.0,Cash,Dine-In,101,Sarah,11,Monday,6,June,0,False,False
2024-02-26,21:00:00,Filet Mignon,Entree,7.0,42,294.0,Credit Card,Dine-In,104,Carlos,21,Monday,2,February,0,False,True
2024-02-06,20:45:00,Caesar Salad,Appetizer,10.0,10,100.0,Credit Card,Takeaway,105,Nina,20,Tuesday,2,February,1,False,True
2024-11-16,19:00:00,New York Strip,Entree,2.0,38,76.0,Cash,Dine-In,101,Sarah,19,Saturday,11,November,5,True,True
2024-12-10,22:15:00,Bourbon BBQ Burger,Entree,4.0,22,88.0,Mobile Payment,Takeaway,104,Carlos,22,Tuesday,12,December,1,False,True
2024-10-20,20:00:00,Bourbon BBQ Burger,Entree,10.0,22,220.0,Credit Card,Takeaway,102,Jake,20,Sunday,10,October,6,True,True
2024-04-10,21:15:00,Filet Mignon,Entree,2.0,42,84.0,Credit Card,Delivery,103,Emily,21,Wednesday,4,April,2,False,True
2024-09-27,12:45:00,Bourbon BBQ Burger,Entree,7.0,22,154.0,Mobile Payment,Dine-In,104,Carlos,12,Friday,9,September,4,False,True
2024-07-04,16:45:00,Filet Mignon,Entree,6.0,42,252.0,Cash,Dine-In,101,Sarah,16,Thursday,7,July,3,False,True
2024-09-28,19:15:00,New York Strip,Entree,2.0,38,76.0,Credit Card,Dine-In,101,Sarah,19,Saturday,9,September,5,True,True
2024-09-26,22:45:00,Shrimp Cocktail,Appetizer,2.0,14,28.0,Credit Card,Takeaway,101,Sarah,22,Thursday,9,September,3,False,False
2024-11-22,21:15:00,Ribeye Steak,Entree,4.0,35,140.0,Cash,Takeaway,103,Emily,21,Friday,11,November,4,False,True
2024-02-29,22:45:00,Chocolate Lava Cake,Dessert,5.0,9,45.0,Credit Card,Delivery,102,Jake,22,Thursday,2,February,3,False,False
2024-06-11,21:00:00,Grilled Asparagus,Side,8.0,8,64.0,Credit Card,Takeaway,101,Sarah,21,Tuesday,6,June,1,False,True
2024-05-04,13:15:00,Chocolate Lava Cake,Dessert,2.0,9,18.0,Mobile Payment,Delivery,102,Jake,13,Saturday,5,May,5,True,False
2024-12-03,13:30:00,New York Strip,Entree,5.0,38,190.0,Cash,Delivery,104,Carlos,13,Tuesday,12,December,1,False,True
2024-08-20,12:15:00,Grilled Asparagus,Side,5.0,8,40.0,Cash,Takeaway,105,Nina,12,Tuesday,8,August,1,False,False
2024-05-13,20:30:00,New York Strip,Entree,3.0,38,114.0,Credit Card,Dine-In,105,Nina,20,Monday,5,May,0,False,True
2024-07-31,15:30:00,Shrimp Cocktail,Appetizer,5.0,14,70.0,Credit Card,Dine-In,104,Carlos,15,Wednesday,7,July,2,False,True
2024-12-26,22:45:00,Cabernet Sauvignon,Beverage,2.0,16,32.0,Cash,Dine-In,103,Emily,22,Thursday,12,December,3,False,False
2024-04-23,14:00:00,Grilled Asparagus,Side,3.0,8,24.0,Cash,Delivery,105,Nina,14,Tuesday,4,April,1,False,False
2024-01-13,16:45:00,Old Fashioned,Beverage,2.0,12,24.0,Credit Card,Takeaway,103,Emily,16,Saturday,1,January,5,True,False
2024-10-31,21:00:00,Bourbon BBQ Burger,Entree,7.0,22,154.0,Mobile Payment,Dine-In,104,Carlos,21,Thursday,10,October,3,False,True
2024-09-28,18:00:00,New York Strip,Entree,7.0,38,266.0,Mobile Payment,Dine-In,102,Jake,18,Saturday,9,September,5,True,True
2024-01-09,22:30:00,Grilled Asparagus,Side,3.0,8,24.0,Credit Card,Dine-In,101,Sarah,22,Tuesday,1,January,1,False,False
2024-07-30,13:45:00,Grilled Asparagus,Side,1.0,8,8.0,Cash,Dine-In,102,Jake,13,Tuesday,7,July,1,False,False
2024-06-14,19:30:00,Filet Mignon,Entree,9.0,42,378.0,Cash,Dine-In,105,Nina,19,Friday,6,June,4,False,True
2024-06-12,16:45:00,Old Fashioned,Beverage,2.0,12,24.0,Mobile Payment,Takeaway,105,Nina,16,Wednesday,6,June,2,False,False
2024-04-10,20:30:00,Old Fashioned,Beverage,10.0,12,120.0,Credit Card,Takeaway,101,Sarah,20,Wednesday,4,April,2,False,True
2024-10-15,21:15:00,Shrimp Cocktail,Appetizer,8.0,14,112.0,Credit Card,Delivery,101,Sarah,21,Tuesday,10,October,1,False,True
2024-02-07,12:45:00,Bourbon BBQ Burger,Entree,2.0,22,44.0,Credit Card,Takeaway,101,Sarah,12,Wednesday,2,February,2,False,False
2024-04-21,22:45:00,New York Strip,Entree,6.0,38,228.0,Credit Card,Delivery,104,Carlos,22,Sunday,4,April,6,True,True
2024-08-08,12:00:00,New York Strip,Entree,3.0,38,114.0,Mobile Payment,Takeaway,102,Jake,12,Thursday,8,August,3,False,True
2024-04-15,14:00:00,Ribeye Steak,Entree,6.0,35,210.0,Cash,Takeaway,104,Carlos,14,Monday,4,April,0,False,True
2024-05-07,11:15:00,Chocolate Lava Cake,Dessert,2.0,9,18.0,Mobile Payment,Takeaway,105,Nina,11,Tuesday,5,May,1,False,False
2024-03-12,19:45:00,Caesar Salad,Appetizer,4.0,10,40.0,Cash,Dine-In,104,Carlos,19,Tuesday,3,March,1,False,False
2024-12-15,22:15:00,Filet Mignon,Entree,4.0,42,168.0,Mobile Payment,Takeaway,102,Jake,22,Sunday,12,December,6,True,True
2024-08-06,16:30:00,Cabernet Sauvignon,Beverage,4.0,16,64.0,Cash,Dine-In,101,Sarah,16,Tuesday,8,August,1,False,True
2024-08-29,13:00:00,Filet Mignon,Entree,5.0,42,210.0,Credit Card,Dine-In,105,Nina,13,Thursday,8,August,3,False,True
2024-05-31,13:45:00,Shrimp Cocktail,Appetizer,1.0,14,14.0,Credit Card,Delivery,102,Jake,13,Friday,5,May,4,False,False
2024-09-07,20:45:00,Caesar Salad,Appetizer,9.0,10,90.0,Credit Card,Dine-In,102,Jake,20,Saturday,9,September,5,True,True
2024-11-15,22:30:00,Mashed Potatoes,Side,7.0,7,49.0,Cash,Delivery,101,Sarah,22,Friday,11,November,4,False,False
2024-01-10,16:00:00,Ribeye Steak,Entree,6.0,35,210.0,Cash,Delivery,103,Emily,16,Wednesday,1,January,2,False,True
2024-12-18,19:30:00,Truffle Fries,Side,3.0,8,24.0,Cash,Takeaway,102,Jake,19,Wednesday,12,December,2,False,False
2024-04-16,22:00:00,Ribeye Steak,Entree,3.0,35,105.0,Credit Card,Dine-In,104,Carlos,22,Tuesday,4,April,1,False,True
2024-03-09,13:15:00,Mashed Potatoes,Side,2.0,7,14.0,Cash,Delivery,105,Nina,13,Saturday,3,March,5,True,False
2024-04-28,11:15:00,Bourbon BBQ Burger,Entree,3.0,22,66.0,Mobile Payment,Dine-In,103,Emily,11,Sunday,4,April,6,True,True
2024-04-11,18:30:00,Caesar Salad,Appetizer,10.0,10,100.0,Cash,Takeaway,105,Nina,18,Thursday,4,April,3,False,True
2024-03-13,19:00:00,Chocolate Lava Cake,Dessert,2.0,9,18.0,Credit Card,Delivery,104,Carlos,19,Wednesday,3,March,2,False,False
2024-04-23,12:45:00,Grilled Asparagus,Side,5.0,8,40.0,Credit Card,Delivery,104,Carlos,12,Tuesday,4,April,1,False,False
2024-12-12,15:00:00,Caesar Salad,Appetizer,2.0,10,20.0,Cash,Takeaway,103,Emily,15,Thursday,12,December,3,False,False
2024-05-22,15:00:00,Ribeye Steak,Entree,4.0,35,140.0,Cash,Takeaway,104,Carlos,15,Wednesday,5,May,2,False,True
2024-05-15,20:45:00,Ribeye Steak,Entree,2.0,35,70.0,Mobile Payment,Delivery,103,Emily,20,Wednesday,5,May,2,False,True
2024-05-28,22:30:00,Cabernet Sauvignon,Beverage,2.0,16,32.0,Cash,Takeaway,101,Sarah,22,Tuesday,5,May,1,False,False
